GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
288,490.3359,1391.5863,-1056.9864,0.0,0.0,0.0,-1285.5145,-16103.8985,619.8713,11788.2662,-2113.1281,58.04452584,-4156.3397,-2055.08357416,-6211.423274160001
289,504.9397,1422.4957,-1075.5279,0.0,0.0,0.0,-1288.3852,-16044.0542,622.9853,11815.7211,-2208.3972,58.0233492,-4041.825500000001,-2150.3738507999997,-6192.1993508000005
290,467.2753,1431.9815,-1072.223,0.0,0.0,0.0,-1303.4259,-16108.5755,600.5152,11837.82,-2149.8022,58.6236672,-4146.6324,-2091.1785328,-6237.810932800001
291,503.1358,1368.2651,-1065.9665,0.0,0.0,0.0,-1247.6982,-16062.9662,624.7966,11820.0676,-2191.974,59.950459439999996,-4060.3657999999996,-2132.02354056,-6192.38934056
292,516.6089,1435.7899,-1069.981,0.0,0.0,0.0,-1280.1813,-16001.4393,615.0438,11823.7553,-2228.6654,60.80703191999999,-3960.403699999999,-2167.8583680799998,-6128.262068079999
293,532.8521,1410.7527,-1098.7499,0.0,0.0,0.0,-1271.749,-15953.1242,613.6893,11766.1997,-2223.2394,59.19327576,-4000.1293000000005,-2164.04612424,-6164.175424240001
294,508.5061,1429.0266,-1081.5907,0.0,0.0,0.0,-1255.2055,-16135.3405,600.8536,11778.6728,-2093.3112,60.48573767999999,-4155.077599999999,-2032.82546232,-6187.903062319999
295,505.9242,1419.4233,-1073.9324,0.0,0.0,0.0,-1256.6925,-16184.2972,611.4642,11846.0022,-2100.0615,60.810415920000004,-4132.108199999999,-2039.2510840799998,-6171.359284079998
296,538.341,1439.5538,-1060.8965,0.0,0.0,0.0,-1251.4724,-16003.577,619.491,11812.4612,-2217.6039,60.86907216,-3906.098899999999,-2156.73482784,-6062.8337278399995
297,502.6192,1373.1322,-1088.7963,0.0,0.0,0.0,-1232.8574,-16049.5435,591.5972,11757.7529,-2169.2293,61.78306464,-4146.095700000002,-2107.44623536,-6253.541935360002
298,515.9831,1445.6627,-1076.898,0.0,0.0,0.0,-1290.9514,-16099.567,611.5888,11795.375,-2102.0635,58.8534588,-4098.8068,-2043.2100412000002,-6142.0168412
299,516.5315,1408.6329,-1085.6904,0.0,0.0,0.0,-1263.7629,-16033.0717,598.1286,11798.2561,-2187.4037,58.41196703999999,-4060.9758999999995,-2128.99173296,-6189.96763296
300,512.6511,1429.0021,-1104.6995,0.0,0.0,0.0,-1298.7284,-16049.5484,610.9462,11817.0452,-2172.9202,57.002608800000004,-4083.3317000000006,-2115.9175912,-6199.249291200001
301,512.7631,1462.1454,-1076.2653,0.0,0.0,0.0,-1258.4917,-16117.0237,614.2145,11837.1642,-2144.7673,58.57319808,-4025.4934999999987,-2086.19410192,-6111.687601919998
302,531.0367,1422.3274,-1069.7092,0.0,0.0,0.0,-1275.3622,-16186.7586,597.091,11859.1547,-2109.1625,57.471777360000004,-4122.2202,-2051.69072264,-6173.9109226400005
303,471.9671,1384.5033,-1105.7251,0.0,0.0,0.0,-1304.7812,-15983.0251,587.5407,11786.2323,-2177.409,58.47936192,-4163.288000000002,-2118.92963808,-6282.217638080002
304,514.6478,1370.1569,-1099.2114,0.0,0.0,0.0,-1253.6258,-16004.5704,609.5326,11822.302,-2225.9047,59.456152800000005,-4040.7683000000015,-2166.4485472,-6207.216847200001
305,523.0689,1424.6605,-1113.4201,0.0,0.0,0.0,-1253.5127,-16013.7154,619.7831,11794.858,-2197.8989,61.346355839999994,-4018.2776999999987,-2136.5525441600003,-6154.830244159999
306,501.0836,1427.7379,-1094.4775,0.0,0.0,0.0,-1212.8048,-16126.5536,612.3836,11764.8801,-2091.7174,59.58464976,-4127.7507000000005,-2032.13275024,-6159.8834502400005
307,508.257,1497.2314,-1079.3986,0.0,0.0,0.0,-1285.1052,-16174.1332,617.4909,11820.7637,-2077.6218,56.88150912,-4094.8940000000002,-2020.74029088,-6115.63429088
308,489.7567,1502.9244,-1084.0225,0.0,0.0,0.0,-1274.0341,-16185.0151,614.2293,11791.5233,-2048.1392,59.99822999999999,-4144.637999999999,-1988.1409700000002,-6132.7789699999985
309,521.4231,1458.7557,-1056.2898,0.0,0.0,0.0,-1263.4914,-16187.8387,619.3647,11841.4829,-2107.9341,59.29668288,-4066.593499999999,-2048.63741712,-6115.2309171199995
310,517.0479,1413.3042,-1089.0356,0.0,0.0,0.0,-1236.4786,-15988.6736,613.0029,11791.8827,-2270.0674,60.467929919999996,-3978.9501,-2209.5994700799997,-6188.54957008
311,505.91,1447.5385,-1100.8886,0.0,0.0,0.0,-1301.4375,-15952.4785,604.5315,11806.221,-2249.4179,58.13708183999999,-3990.6035999999967,-2191.28081816,-6181.884418159997
312,509.2826,1446.4577,-1099.5488,0.0,0.0,0.0,-1272.07,-16008.6533,603.798,11749.7503,-2169.5341,59.140810800000004,-4070.9835000000003,-2110.3932892,-6181.3767892000005
313,531.8892,1466.2257,-1080.6299,0.0,0.0,0.0,-1252.8625,-16005.0746,596.8373,11762.2274,-2206.4946,58.89660984,-3981.3874000000014,-2147.59799016,-6128.985390160002
314,492.7013,1384.0732,-1093.6024,0.0,0.0,0.0,-1266.4023,-16090.3536,603.5436,11813.3325,-2146.721,59.27696496,-4156.707699999999,-2087.44403504,-6244.151735039998
315,519.1225,1392.4685,-1109.0903,0.0,0.0,0.0,-1270.8403,-15990.1611,600.0184,11812.4245,-2253.4174,60.85556064,-4046.0578000000005,-2192.56183936,-6238.619639360001
316,498.2456,1358.6646,-1101.1572,0.0,0.0,0.0,-1259.1694,-15939.816,625.3655,11807.1646,-2277.7076,60.904037519999996,-4010.702300000001,-2216.80356248,-6227.50586248
317,527.5184,1399.2616,-1064.0839,0.0,0.0,0.0,-1261.2915,-16076.4869,616.7566,11806.9914,-2153.4008,59.5738152,-4051.334299999997,-2093.8269848,-6145.161284799996
318,524.4531,1387.4765,-1079.5056,0.0,0.0,0.0,-1280.7627,-16027.4761,591.7729,11832.8292,-2207.5001,58.02706224,-4051.2127,-2149.4730377600004,-6200.68573776
319,523.9116,1437.9374,-1090.457,0.0,0.0,0.0,-1243.9665,-16114.8212,607.735,11785.1869,-2126.2427,62.169546239999995,-4094.4737999999998,-2064.07315376,-6158.546953759999
320,542.8227,1464.4758,-1107.4498,0.0,0.0,0.0,-1270.9006,-16087.1662,612.3951,11714.3015,-2105.6709,60.05915784,-4131.521499999999,-2045.6117421600002,-6177.133242159999
321,500.7681,1439.3881,-1102.8612,0.0,0.0,0.0,-1298.4427,-16134.5351,621.4916,11826.6579,-2117.053,58.01131368,-4147.533299999999,-2059.04168632,-6206.574986319999
322,529.5588,1413.3354,-1064.8842,0.0,0.0,0.0,-1265.98,-16149.2805,605.6107,11758.603,-2089.8362,57.584699279999995,-4173.0368000000035,-2032.2515007200002,-6205.2883007200035
323,491.2161,1449.8104,-1099.6468,0.0,0.0,0.0,-1273.1834,-16111.6629,599.1284,11834.9365,-2155.8092,58.932594,-4109.4017,-2096.8766060000003,-6206.278306
324,512.7634,1394.7119,-1118.9728,0.0,0.0,0.0,-1242.9193,-16121.4877,605.6794,11806.2467,-2152.9266,60.687507599999996,-4163.9784,-2092.2390923999997,-6256.2174924
325,540.3521,1420.6092,-1067.8364,0.0,0.0,0.0,-1256.7608,-16050.3918,603.5373,11759.2053,-2166.4194,59.018217119999996,-4051.285099999999,-2107.4011828800003,-6158.686282879999
326,502.9198,1445.4227,-1084.275,0.0,0.0,0.0,-1263.8859,-16124.7723,609.4539,11780.9674,-2103.4685,58.9292388,-4134.169400000001,-2044.5392612,-6178.7086612
327,499.7667,1421.5913,-1092.5431,0.0,0.0,0.0,-1263.076,-16064.7674,615.4128,11800.4395,-2165.2665,60.71478336,-4083.1762,-2104.55171664,-6187.727916639999
328,522.3285,1370.5208,-1118.8195,0.0,0.0,0.0,-1254.4835,-16057.6496,628.9077,11777.2829,-2161.8027,59.201369279999994,-4131.912700000003,-2102.60133072,-6234.514030720003
329,513.5066,1432.8265,-1081.0744,0.0,0.0,0.0,-1276.6533,-16083.9144,595.9555,11809.0682,-2165.3202,59.459443199999995,-4090.2853000000014,-2105.8607568,-6196.146056800001
330,510.524,1428.4365,-1073.2043,0.0,0.0,0.0,-1274.783,-16075.6563,609.629,11727.7949,-2098.3214,59.450292000000005,-4147.2592,-2038.8711079999998,-6186.130308
331,483.8303,1424.2889,-1078.4292,0.0,0.0,0.0,-1241.7792,-15927.8322,604.762,11801.8028,-2304.527,61.023456720000006,-3933.356600000001,-2243.50354328,-6176.8601432800015
332,492.9838,1397.9209,-1086.6629,0.0,0.0,0.0,-1260.7602,-16014.0511,613.1981,11846.1871,-2268.761,59.53467455999999,-4011.1843000000026,-2209.22632544,-6220.410625440003
333,494.82,1385.5208,-1109.3838,0.0,0.0,0.0,-1281.2818,-16029.1137,607.9347,11819.6152,-2183.1925,58.82534784,-4111.8886,-2124.36715216,-6236.25575216
334,504.5576,1401.1638,-1101.8911,0.0,0.0,0.0,-1271.8914,-15955.2691,599.3593,11792.6146,-2250.3904,58.89506112,-4031.3562999999995,-2191.4953388800004,-6222.85163888
335,488.6596,1445.7796,-1086.7432,0.0,0.0,0.0,-1240.4645,-16013.6644,606.439,11808.7001,-2229.9419,61.09085736,-3991.2937999999995,-2168.85104264,-6160.144842639999
336,509.0101,1375.4935,-1073.3074,0.0,0.0,0.0,-1244.7355,-16095.6483,606.361,11801.3779,-2171.5446,59.09534856,-4121.448700000001,-2112.4492514400004,-6233.897951440001
337,528.1873,1400.0047,-1100.0574,0.0,0.0,0.0,-1261.9023,-16001.4683,604.1842,11780.7528,-2224.5145,59.41760976,-4050.299000000001,-2165.0968902400004,-6215.395890240001
338,522.9248,1420.2759,-1081.1232,0.0,0.0,0.0,-1256.4513,-16148.4001,614.7622,11814.712,-2098.2192,57.90366792,-4113.299700000001,-2040.31553208,-6153.615232080001
339,477.7017,1435.1549,-1106.4918,0.0,0.0,0.0,-1240.0098,-16265.6596,611.621,11870.9886,-2056.3178,57.081672,-4216.695,-1999.2361279999998,-6215.931127999999
340,515.9061,1414.5251,-1106.9109,0.0,0.0,0.0,-1283.3587,-16042.6512,604.588,11754.3462,-2156.7261,57.26754792,-4143.555400000001,-2099.4585520799997,-6243.013952080001
341,499.1989,1401.5619,-1091.9709,0.0,0.0,0.0,-1265.3067,-16081.6706,615.8704,11828.3937,-2146.7984,57.70063296,-4093.9232999999986,-2089.0977670400002,-6183.021067039998
342,483.2068,1375.1793,-1107.9649,0.0,0.0,0.0,-1263.104,-16025.7683,625.9627,11775.7355,-2181.2151,58.62627,-4136.752899999998,-2122.5888299999997,-6259.341729999997
343,509.4506,1444.1905,-1096.347,0.0,0.0,0.0,-1261.2558,-16055.4533,595.7372,11741.092,-2111.2526,57.74205816,-4122.585800000001,-2053.51054184,-6176.096341840001
344,526.2909,1450.0856,-1133.6505,0.0,0.0,0.0,-1285.1822,-16045.191,598.2084,11727.1307,-2111.4845,59.033604239999995,-4162.3081,-2052.45089576,-6214.75899576
345,508.9074,1453.5177,-1122.3613,0.0,0.0,0.0,-1261.5443,-15893.4975,613.0442,11669.1574,-2204.9435,57.863074319999996,-4032.776399999999,-2147.0804256799997,-6179.856825679998
346,519.1891,1448.0663,-1090.3665,0.0,0.0,0.0,-1277.0112,-15977.5544,588.9873,11776.7067,-2189.4363,58.57364088,-4011.9826999999987,-2130.86265912,-6142.845359119998
347,515.7299,1357.1997,-1098.9837,0.0,0.0,0.0,-1278.7885,-16075.208,607.6998,11747.7168,-2123.2726,56.79816336,-4224.634000000002,-2066.4744366399996,-6291.108436640002
348,520.6847,1412.2429,-1086.8737,0.0,0.0,0.0,-1261.5462,-16115.5645,612.9381,11814.3692,-2125.6267,57.72985704,-4103.7495000000035,-2067.89684296,-6171.6463429600035
349,533.8704,1379.7774,-1111.1339,0.0,0.0,0.0,-1243.0573,-16061.4281,604.7335,11760.0006,-2150.5145,58.776698159999995,-4137.2374,-2091.7378018400004,-6228.97520184
350,491.8056,1408.7954,-1117.7865,0.0,0.0,0.0,-1263.3831,-16093.1381,609.6178,11792.3952,-2140.3521,57.83608872,-4171.693699999998,-2082.51601128,-6254.209711279998
351,508.5861,1451.5018,-1071.3327,0.0,0.0,0.0,-1257.4006,-15983.7057,594.7442,11732.949,-2212.3804,58.7039796,-4024.6579,-2153.6764204,-6178.3343204
352,524.512,1415.8922,-1108.768,0.0,0.0,0.0,-1258.9959,-16007.7909,615.7933,11717.5173,-2158.3205,59.65135704,-4101.840000000002,-2098.6691429599996,-6200.509142960002
353,532.1431,1437.2399,-1122.044,0.0,0.0,0.0,-1261.2885,-16105.2045,594.0028,11786.8721,-2124.8741,59.104774799999994,-4138.279099999998,-2065.7693252,-6204.048425199998
354,485.177,1390.7468,-1100.9377,0.0,0.0,0.0,-1276.105,-16235.3526,615.3967,11781.4783,-1987.1482,56.53698336,-4339.5965,-1930.61121664,-6270.2077166399995
355,547.128,1412.7766,-1079.8706,0.0,0.0,0.0,-1283.1028,-16230.986,615.7025,11758.9104,-1968.438,57.707122319999996,-4259.441900000002,-1910.73087768,-6170.172777680002
356,519.0702,1418.4488,-1109.4095,0.0,0.0,0.0,-1265.5049,-16244.1695,631.8497,11819.5045,-2008.532,56.82532176,-4230.210700000001,-1951.70667824,-6181.917378240001
357,558.496,1403.7357,-1093.605,0.0,0.0,0.0,-1270.2669,-16065.2123,601.7607,11780.3918,-2155.6888,59.515832880000005,-4084.7000000000007,-2096.17296712,-6180.872967120001
358,514.9956,1407.526,-1115.3114,0.0,0.0,0.0,-1254.5237,-16084.9584,605.7585,11789.6182,-2141.3285,58.2461388,-4136.895199999999,-2083.0823612,-6219.9775611999985
359,509.7064,1431.9275,-1110.585,0.0,0.0,0.0,-1285.6649,-16099.8824,613.245,11796.3613,-2121.726,59.11088832,-4144.892099999999,-2062.61511168,-6207.507211679999
360,521.2781,1511.4169,-1120.3498,0.0,0.0,0.0,-1260.8029,-16043.9498,587.8227,11763.7006,-2173.9198,58.407706080000004,-4040.8842000000004,-2115.51209392,-6156.39629392
361,479.964,1431.0617,-1123.3908,0.0,0.0,0.0,-1245.4671,-16337.2576,602.5616,11831.3012,-1947.9891,56.934486,-4361.227000000001,-1891.054614,-6252.281614
362,481.0504,1461.4755,-1106.5883,0.0,0.0,0.0,-1266.7736,-16129.9828,611.3766,11816.1378,-2104.8226,57.1425984,-4133.304400000001,-2047.6800016,-6180.984401600001
363,533.1715,1440.3301,-1065.6515,0.0,0.0,0.0,-1248.7805,-16046.6211,602.5276,11727.8447,-2158.3033,58.9019148,-4057.1792000000023,-2099.4013852,-6156.580585200002
364,489.9673,1451.9891,-1074.4319,0.0,0.0,0.0,-1290.8199,-16144.5954,612.4644,11773.9619,-2064.1442,57.45187512,-4181.4645,-2006.6923248800001,-6188.15682488
365,514.3468,1397.9982,-1084.8167,0.0,0.0,0.0,-1273.3537,-16233.2108,609.4706,11820.9951,-2028.5969,57.35684232,-4248.570500000002,-1971.24005768,-6219.810557680002
366,513.2906,1432.2028,-1100.5044,0.0,0.0,0.0,-1256.0391,-16157.8388,624.2652,11767.7291,-2024.0967,60.15202992,-4176.894599999998,-1963.9446700800002,-6140.839270079998
367,507.0736,1462.8442,-1094.6952,0.0,0.0,0.0,-1261.1166,-16221.6644,611.09,11739.9608,-1936.5671,57.139428239999994,-4256.507600000001,-1879.42767176,-6135.935271760001
368,504.3896,1464.7448,-1084.9587,0.0,0.0,0.0,-1245.8535,-16192.5885,596.9936,11752.1058,-2028.8875,58.01188464,-4205.1669,-1970.87561536,-6176.04251536
369,496.4704,1449.4228,-1085.6037,0.0,0.0,0.0,-1291.0196,-16107.6496,609.219,11727.857,-2062.5119,57.48145992,-4201.3037,-2005.03044008,-6206.33414008
370,491.341,1454.8625,-1127.8792,0.0,0.0,0.0,-1274.0101,-16069.4672,594.797,11784.0293,-2152.0636,59.23750536,-4146.326699999998,-2092.82609464,-6239.152794639997
371,504.0239,1447.5943,-1135.2227,0.0,0.0,0.0,-1253.2433,-16225.3522,601.1263,11770.4207,-2018.2048,59.10954264,-4290.653,-1959.09525736,-6249.74825736
372,508.6282,1386.5946,-1109.1015,0.0,0.0,0.0,-1253.9832,-16099.8996,603.0278,11804.0209,-2151.1605,58.90428864,-4160.712800000001,-2092.25621136,-6252.969011360001
373,527.9152,1420.4654,-1107.8475,0.0,0.0,0.0,-1276.2457,-16128.3609,584.3841,11752.1122,-2093.6535,59.51283047999999,-4227.5772,-2034.1406695199998,-6261.71786952
374,488.8303,1428.6451,-1085.6874,0.0,0.0,0.0,-1258.0608,-16142.0402,611.8785,11783.5633,-2081.1662,57.529488959999995,-4172.871199999998,-2023.6367110400001,-6196.507911039997
375,481.443,1441.5342,-1105.1627,0.0,0.0,0.0,-1293.01,-16061.1021,590.1953,11773.405,-2125.3339,58.617758880000004,-4172.697300000002,-2066.71614112,-6239.413441120001
376,516.6584,1424.7791,-1099.0321,0.0,0.0,0.0,-1260.1363,-16253.5043,609.5508,11753.981,-1980.3089,56.896183439999994,-4307.7033999999985,-1923.41271656,-6231.116116559999
377,510.3497,1424.1483,-1111.7506,0.0,0.0,0.0,-1289.6584,-16175.6665,599.3208,11803.1069,-2035.3642,55.134853199999995,-4240.149799999999,-1980.2293468,-6220.379146799999
378,491.168,1472.5141,-1097.8057,0.0,0.0,0.0,-1235.552,-16189.0244,619.6397,11750.2373,-2016.6544,57.54614544,-4188.823,-1959.10825456,-6147.93125456
379,503.155,1408.7164,-1057.9199,0.0,0.0,0.0,-1270.6473,-16170.8109,621.7698,11782.0681,-2034.345,57.247622639999996,-4183.668800000001,-1977.09737736,-6160.766177360001
380,485.8221,1417.6421,-1089.6113,0.0,0.0,0.0,-1273.5138,-16232.4747,602.785,11740.4551,-1974.0721,57.374344799999996,-4348.895500000002,-1916.6977552,-6265.593255200003
381,519.1883,1414.3307,-1098.852,0.0,0.0,0.0,-1274.3965,-16153.5772,608.4707,11778.4103,-2032.8079,57.17290968,-4206.425700000002,-1975.63499032,-6182.060690320001
382,505.5307,1452.5986,-1100.2518,0.0,0.0,0.0,-1291.6098,-16151.8114,597.9362,11760.8424,-2038.1932,58.394715119999994,-4226.765100000002,-1979.79848488,-6206.563584880002
383,519.9369,1431.6039,-1082.6463,0.0,0.0,0.0,-1256.1566,-16166.3464,593.6256,11702.1391,-2011.1003,56.59998408,-4257.843800000002,-1954.50031592,-6212.344115920003
384,504.6689,1418.1115,-1103.4348,0.0,0.0,0.0,-1265.686,-16234.4766,604.0143,11734.0625,-1944.9625,57.42300384,-4342.740199999998,-1887.53949616,-6230.279696159998
385,473.8334,1448.1807,-1083.6072,0.0,0.0,0.0,-1272.2212,-16307.8915,608.6097,11801.124,-1936.6088,56.93817672,-4331.972099999999,-1879.67062328,-6211.642723279999
386,505.9419,1421.8265,-1051.1912,0.0,0.0,0.0,-1265.5265,-16269.2913,625.7705,11784.4753,-1974.9583,56.98160928,-4247.9948,-1917.97669072,-6165.9714907200005
387,514.8746,1385.3825,-1063.3294,0.0,0.0,0.0,-1291.241,-16084.6457,616.2812,11788.1501,-2141.1907,57.773796479999994,-4134.527699999999,-2083.4169035200002,-6217.944603519999
388,483.0161,1449.3262,-1053.9312,0.0,0.0,0.0,-1295.7937,-16184.4064,618.1685,11816.1454,-2064.1953,56.1387168,-4167.4751000000015,-2008.0565831999997,-6175.531683200001
389,496.0736,1406.7154,-1067.8954,0.0,0.0,0.0,-1269.2827,-16110.7068,608.6257,11803.2519,-2133.9839,58.65822144,-4133.2183,-2075.32567856,-6208.543978560001
390,518.201,1446.5243,-1103.1548,0.0,0.0,0.0,-1278.1802,-15999.977,623.305,11769.7329,-2210.0505,57.48156432,-4023.5487999999987,-2152.56893568,-6176.117735679998
391,518.2631,1408.1674,-1108.2334,0.0,0.0,0.0,-1269.0738,-15981.3258,599.6754,11780.5708,-2256.5483,58.37810399999999,-4051.9563,-2198.170196,-6250.126496
392,499.5087,1437.001,-1108.2361,0.0,0.0,0.0,-1267.4622,-16180.3527,625.3479,11865.8983,-2139.2256,59.452096319999995,-4128.295099999999,-2079.7735036800004,-6208.068603679999
393,500.4749,1438.6904,-1112.9153,0.0,0.0,0.0,-1276.353,-16029.8605,608.0964,11718.1952,-2134.6789,58.02783624,-4153.671900000001,-2076.65106376,-6230.322963760001
394,500.752,1399.4474,-1090.7739,0.0,0.0,0.0,-1271.0297,-16071.2218,604.1097,11751.0786,-2154.5483,56.69808912,-4177.637699999999,-2097.85021088,-6275.48791088
395,500.7591,1421.9342,-1106.0156,0.0,0.0,0.0,-1263.517,-15986.6913,612.3735,11832.3563,-2279.1017,58.6844244,-3988.8008000000027,-2220.4172756000003,-6209.2180756000025
396,518.4112,1392.5639,-1072.9715,0.0,0.0,0.0,-1301.0166,-16025.8165,614.1941,11806.6184,-2177.345,57.51494568,-4068.017,-2119.83005432,-6187.847054319999
397,489.8448,1418.1163,-1096.3994,0.0,0.0,0.0,-1257.0672,-16167.1721,603.696,11807.411,-2080.2043,58.77028007999999,-4201.570599999999,-2021.4340199199999,-6223.004619919999
398,521.4262,1459.2964,-1095.7071,0.0,0.0,0.0,-1261.4316,-16263.4715,594.2478,11749.4623,-1973.006,57.42126216,-4296.1775,-1915.5847378400001,-6211.76223784
399,513.8804,1413.1834,-1103.1872,0.0,0.0,0.0,-1263.7172,-16220.9069,631.4386,11771.867,-2024.7228,58.75777944,-4257.441900000002,-1965.96502056,-6223.406920560001
400,485.5204,1395.2332,-1054.8642,0.0,0.0,0.0,-1279.0166,-16229.5974,601.2646,11746.0272,-1975.916,57.97110456,-4335.4328000000005,-1917.94489544,-6253.377695440001
401,530.247,1448.2771,-1098.4864,0.0,0.0,0.0,-1285.7151,-16220.1238,602.8593,11738.5735,-1992.4324,56.7065268,-4284.368399999998,-1935.7258732,-6220.094273199998
402,517.7152,1413.5375,-1090.8841,0.0,0.0,0.0,-1252.8371,-16033.8305,595.7187,11720.8746,-2125.5904,58.50119376,-4129.7057,-2067.08920624,-6196.79490624
403,518.7236,1417.8063,-1070.2825,0.0,0.0,0.0,-1270.0355,-16137.065,598.8158,11793.8202,-2093.4948,58.61402424,-4148.2171,-2034.88077576,-6183.0978757600005
404,473.1137,1460.2061,-1097.8016,0.0,0.0,0.0,-1287.1254,-16146.2238,581.7021,11754.3166,-2052.692,58.51871208,-4261.812299999998,-1994.17328792,-6255.985587919998
405,510.9068,1435.8625,-1110.2182,0.0,0.0,0.0,-1261.5677,-16223.6882,630.1324,11821.5979,-2051.3496,57.52546416,-4196.974499999998,-1993.82413584,-6190.798635839998
406,526.4716,1393.0183,-1072.2083,0.0,0.0,0.0,-1243.9098,-16183.4967,601.3097,11710.1212,-1994.4115,58.4523684,-4268.6939999999995,-1935.9591315999999,-6204.6531316
407,507.4364,1381.1717,-1070.3831,0.0,0.0,0.0,-1252.9626,-16174.8723,627.7576,11746.5513,-2018.4143,57.79051776,-4235.3009999999995,-1960.6237822399999,-6195.92478224
408,506.5027,1443.8763,-1098.4229,0.0,0.0,0.0,-1266.4913,-15998.6291,602.819,11699.9281,-2115.9595,60.0436224,-4110.417200000002,-2055.9158776,-6166.333077600002
409,502.7291,1429.5425,-1096.3202,0.0,0.0,0.0,-1242.1348,-16106.3595,614.0313,11776.7713,-2135.9645,60.40534968,-4121.7402999999995,-2075.55915032,-6197.29945032
410,508.1483,1380.7511,-1077.2211,0.0,0.0,0.0,-1288.5285,-16166.3013,614.2106,11801.6488,-2050.5121,57.395481839999995,-4227.292099999999,-1993.11661816,-6220.408718159999
411,533.408,1443.7968,-1105.5425,0.0,0.0,0.0,-1265.7214,-16131.0539,622.7861,11757.3593,-2067.9019,57.61929024,-4144.967600000002,-2010.2826097599998,-6155.250209760002
412,493.7515,1401.0726,-1074.4138,0.0,0.0,0.0,-1248.605,-16166.9534,626.7811,11785.0974,-2073.2325,59.02570583999999,-4183.269599999998,-2014.20679416,-6197.476394159998
413,497.0907,1412.1872,-1053.503,0.0,0.0,0.0,-1251.7695,-16345.8186,601.9356,11767.444,-1921.1974,56.87882352,-4372.4336,-1864.31857648,-6236.75217648
414,514.4406,1408.3625,-1112.8696,0.0,0.0,0.0,-1243.7088,-16140.4858,611.0733,11750.6188,-2083.814,59.01983064,-4212.5689999999995,-2024.7941693599998,-6237.36316936
415,485.5553,1429.6627,-1110.0731,0.0,0.0,0.0,-1235.473,-16207.3601,600.5534,11747.0806,-2014.1294,59.906426399999994,-4290.0542000000005,-1954.2229736,-6244.2771736
416,541.942,1427.7524,-1112.1882,0.0,0.0,0.0,-1228.8808,-16137.1232,616.3369,11779.1724,-2106.3964,59.07186864,-4112.988500000001,-2047.32453136,-6160.313031360001
417,511.4081,1425.8638,-1073.6069,0.0,0.0,0.0,-1266.6957,-15995.6515,592.8877,11717.858,-2163.4401,59.50702295999999,-4087.9365,-2103.9330770399997,-6191.86957704
418,509.5936,1403.0971,-1079.2081,0.0,0.0,0.0,-1286.1567,-16119.0057,618.1861,11814.4929,-2116.2213,58.08307464,-4139.000799999998,-2058.13822536,-6197.139025359998
419,481.733,1444.8974,-1087.1683,0.0,0.0,0.0,-1271.2839,-16016.6541,615.3443,11729.0854,-2151.3698,60.17235623999999,-4104.046200000001,-2091.19744376,-6195.243643760001
420,520.2167,1437.8096,-1099.8962,0.0,0.0,0.0,-1263.0063,-15981.4145,617.2241,11727.6417,-2194.6803,60.26022576,-4041.424900000002,-2134.42007424,-6175.844974240002
421,537.0091,1461.6039,-1120.3653,0.0,0.0,0.0,-1260.0725,-16123.251,604.5393,11750.4821,-2082.5664,60.22235087999999,-4150.054399999999,-2022.3440491200001,-6172.398449119999
422,509.3704,1397.1933,-1120.46,0.0,0.0,0.0,-1248.5861,-16149.5296,604.2807,11761.5278,-2045.2056,58.83298344,-4246.2035,-1986.37261656,-6232.57611656
423,505.2694,1422.2575,-1105.364,0.0,0.0,0.0,-1268.6291,-16067.6525,627.7153,11748.7737,-2129.8068,58.0837716,-4137.6296999999995,-2071.7230283999997,-6209.3527284
424,513.8229,1399.8137,-1094.781,0.0,0.0,0.0,-1231.8069,-16211.1621,617.5094,11760.5615,-2034.4143,58.4918172,-4246.042499999998,-1975.9224828,-6221.964982799998
425,498.5687,1388.2363,-1107.313,0.0,0.0,0.0,-1269.0935,-16080.222,602.5129,11738.881,-2087.1142,59.29633583999999,-4228.4295999999995,-2027.81786416,-6256.247464159999
426,498.755,1431.56,-1093.7842,0.0,0.0,0.0,-1255.9151,-16126.2556,596.8657,11771.3957,-2104.5595,59.741915039999995,-4177.3785000000025,-2044.8175849599997,-6222.196084960002
427,499.5164,1454.821,-1058.8753,0.0,0.0,0.0,-1269.9002,-16169.005,599.6644,11787.3616,-2102.5167,59.53813128,-4156.417100000001,-2042.97856872,-6199.395668720001
428,495.219,1383.1534,-1093.019,0.0,0.0,0.0,-1261.4899,-16077.3294,606.2598,11740.2739,-2097.0417,58.83731352,-4206.932199999999,-2038.2043864800003,-6245.136586479999
429,514.6184,1470.1511,-1105.9367,0.0,0.0,0.0,-1271.1279,-16161.4624,614.0779,11817.3415,-2068.9464,59.75119584,-4122.338099999999,-2009.1952041599998,-6131.533304159999
430,533.1877,1338.1393,-1091.6092,0.0,0.0,0.0,-1256.4669,-16131.0002,635.7527,11832.3197,-2102.1275,59.13177192,-4139.676899999999,-2042.9957280800002,-6182.672628079999
431,503.0143,1400.6721,-1072.685,0.0,0.0,0.0,-1301.5391,-16110.8012,608.024,11779.2018,-2068.0746,58.434817679999995,-4194.113099999999,-2009.63978232,-6203.752882319998
